ID,Text,Label 
126,"STF valida juiz de garantias e estabelece prazo de 12 meses para implantação; entenda o que muda Período pode ser prorrogado por mais 12 meses. Ministros também estabeleceram entendimentos para a possibilidade de o juiz pedir diligências ao longo de investigações, regras de arquivamento do inquérito e limite para a atuação do juiz de garantias. Por unanimidade, o Supremo Tribunal Federal (STF) decidiu validar a figura do juiz de garantias, considerar obrigatória a implantação do sistema e fixar um prazo de 12 meses, prorrogáveis por mais 12, para que a medida seja efetivada. O resultado oficial será proclamado no começo da sessão desta quinta-feira (24). Os ministros também concluíram que, ao longo das investigações, o magistrado pode solicitar diligências suplementares, se considerar as medidas necessárias para esclarecer pontos relevantes da apuração. A mudança feita pelo Congresso na lei em 2019 tinha proibido expressamente a iniciativa do juiz nesta fase do caso. Para entender: a figura do juiz das garantias surgiu no pacote anticrime. Trata-se de um magistrado que acompanha as investigações penais e verifica a legalidade das medidas tomadas pela polícia e o Ministério Público no curso da apuração. A adoção na Justiça foi suspensa, por tempo indeterminado, em decisão do ministro Luiz Fux. O relator do caso, ministro Luiz Fux explicou que via inicialmente que a implantação obrigatória era inconstitucional por ferir as competências dos tribunais para regulamentar o tema. Mas, como o plenário superou esse entendimento, acompanhou a proposta de Toffoli de prazo para a implantação do sistema. Houve também maioria nos seguintes pontos: para estabelecer um novo limite para a atuação do juiz de garantias: esta autoridade terá competência para atuar até o momento em que o Ministério Público oferecer a denúncia, ou seja, apresentar a acusação formal à Justiça. Pela legislação, caberia ao juiz de garantias avaliar se receberia a denúncia do MP. Esta tarefa, agora, vai caber ao juiz que cuidará do processo penal. para permitir a participação do juiz na análise do pedido do Ministério Público para arquivar o inquérito. Pela nova lei, o arquivamento seria um procedimento que ocorreria exclusivamente no Ministério Público. Se um promotor ou procurador pedisse o arquivamento da investigação, haveria possibilidade de recurso à instância superior interna da instituição. Pelo entendimento fixado pelos ministros, quando o MP pedir para arquivar, o juiz poderá mandar o caso para a instância revisora da instituição quando observar que há ilegalidade. para permitir audiências em videoconferência em situações, por exemplo, no caso da análise de prorrogação de prisão provisória, de produção antecipada de provas e nas audiências de custódia. para invalidar uma regra de impedimento para o juiz atuar no caso tenha conhecimento de conteúdo de prova que não pode ser admitida no processo, por ser ilegal, por exemplo. para estabelecer que não haverá atuação de juiz de garantias no caso de procedimentos que já começam nos tribunais - como investigações e ações envolvendo autoridades com foro privilegiado. Não será aplicado ainda ao tribunal do júri e nos casos de violência doméstica e familiar. O juiz de garantias, no entanto, vai valer para os processos criminais na Justiça Eleitoral. para determinar que o juiz de garantias será investido no cargo a partir das regras de organização de cada tribunal. Neste ponto, os ministros procuraram deixar claro que haverá uma lei estabelecendo as regras para isso, e não uma decisão de autoridade superior por conveniência e oportunidade. Transição O ministro Dias Toffoli propôs que o figura do juiz de garantias incida a partir das ações penais abertas após a efetiva implantação do sistema. Ou seja, não haverá mudança na competência do juiz que já analisa casos em andamento. O tema deve ser discutido nesta quinta-feira (23), quando será proclamado o resultado do julgamento. Julgamento O plenário do Supremo realiza a décima sessão para o julgamento de quatro ações que questionaram as mudanças no sistema criminal brasileiro. Os ministros avaliam a constitucionalidade de 31 dispositivos do chamado pacote anticrime, que detalha a atuação do juiz de garantias. O juiz das garantias é um magistrado que acompanha as investigações penais e verifica a legalidade das medidas tomadas pela polícia e o Ministério Público no curso da apuração. A decisão da Corte sobre o caso terá efeito vinculante, ou seja, os entendimentos definidos pelos ministros terão impactos nos processos penais na primeira instância da Justiça. Juiz de garantias obrigatório No último dia 17 de agosto, o plenário alcançou a maioria de votos pela obrigatoriedade de implantação do sistema. Votaram neste sentido os ministros Dias Toffoli, Cristiano Zanin, André Mendonça, Alexandre de Moraes, Nunes Marques e Edson Fachin. Na ocasião, a Corte formou maioria também para validar trechos questionados do acordo de não-persecução penal - que impede o investigado de ser levado a julgamento e ir à prisão. Entre os pontos questionados, estavam as possíveis condições a serem impostas pelo MP ao investigado — como prestação de serviços à comunidade e pagamento de multa. E também houve votos a favor de que o Ministério Público tenha prazo para enviar, para a Justiça, em 90 dias, procedimentos de investigação que estejam em andamento, para que passem por avaliação.",P
127,"Ibovespa fecha em alta com aprovação do novo arcabouço fiscal e exterior favorável Principal índice da bolsa de valores brasileira subiu 1,70%, aos 118.135 pontos. O Ibovespa, principal índice da bolsa de valores de São Paulo, a B3, fechou em alta nesta quarta-feira (23), mais uma vez acompanhando o otimismo do exterior e com os investidores repercutindo a aprovação do novo arcabouço fiscal no Brasil.O índice subiu 1,70%, aos 118.135 pontos. Veja mais cotações. O resultado positivo também foi puxado pela forte alta dos papéis da Petrobras. Tanto as ações preferenciais (sem direito a voto) quanto as ações ordinárias da empresa avançaram mais de 5%. No dia anterior, o Ibovespa fechou em baixa de 1,51%, aos 116.156 pontos. Com o resultado de hoje, o índice passou a acumular: alta de 2,36% na semana; queda de 3,12% no mês; e ganho de 7,65% no ano. No mercado cambial, o dólar caiu 1,73% nesta quarta, cotado a R$ 4,85. O que está mexendo com os mercados? A aprovação do texto final do novo arcabouço fiscal, na noite de terça-feira (22), foi o principal destaque do pregão desta quarta. A proposta já havia sido aprovada pela Câmara dos Deputados e seguiu para votação no Senado Federal, onde o texto também foi aprovado, mas com algumas mudanças. Na primeira etapa, os deputados aprovaram a isenção do Fundo de Manutenção e Desenvolvimento da Educação Básica (Fundeb) e o Fundo Constitucional do Distrito Federal de seguir o arcabouço. Ou seja, esses fundos não precisarão estar limitados às novas regras de gastos. Já na segunda parte, os deputados derrubaram um artigo proposto pelo Senado que permitia ao governo enviar, na proposta de Orçamento de 2024, o valor das despesas considerando a projeção da inflação até o fim do ano. Na prática, isso abriria um espaço fiscal de até R$ 40 bilhões para o Executivo gastar no próximo ano. Essas despesas, contudo, estariam condicionadas, ou seja, precisariam ser aprovadas pelo Congresso. Agora, o texto segue para sanção presidencial. O mercado recebe positivamente a aprovação do novo arcabouço porque a indefinição sobre os gastos públicos é um dos fatores que mais pesam contra os investimentos no Brasil. Agora, a expectativa é que tudo ocorra de forma mais previsível e guiada pelas novas regras fiscais.Além disso, investidores também aguardam, em nível internacional, a divulgação do balanço corporativo do segundo trimestre da Nvidia, empresa de tecnologia bastante ligada à inteligência artificial.As expectativas são de que a companhia tenha registrado ótimos números no último trimestre, ajudando a impulsionar todo o setor de tecnologia. A trajetória dos juros norte-americanos também segue no radar, principalmente com a aproximação do Simpósio de Jackson Hole, evento onde as principais autoridades se reúnem para tratar sobre os rumos da maior economia do mundo. Na visão da chefe de economia da Rico, Rachel de Sá, a divulgação de dados econômicos mais fracos nos EUA e na Europa também passou uma mensagem clara de que a economia global perde força — o que alimenta expectativas de que bancos centrais poderão desacelerar o aperto monetário.",P
128,"Senado aprova MP que concede reajuste de 9% a servidores federais Senadores seguiram decisão da Câmara e retiraram trecho que ampliava margem livre do crédito consignado. Texto vai para sanção do presidente Lula. O Senado aprovou nesta quarta-feira (23) a medida provisória (MP) que reajustou o salário dos servidores federais, aposentados e pensionistas em 9%. O aumento também é válido para cargos em comissão, funções de confiança e funções comissionadas. O Congresso retirou do texto a possibilidade de aumento da margem livre do crédito consignado, proposta pela relatora da comissão mista de análise da MP, deputada Alice Portugal (PCdoB-BA). Por se tratar de uma MP, está em vigor desde que foi editada pelo governo e passou a valer em 1º de maio. Para se tornar permanente, contudo, precisava ser aprovada pelo Congresso até esta sexta (25). Agora, com a aprovação na Câmara e no Senado, o texto segue para sanção do presidente Luiz Inácio Lula da Silva (PT). O reajuste salarial aos servidores públicos federais já havia sido autorizado pelo governo em abril. Mas é a MP que efetivamente concederá o aumento. Na primeira versão do relatório, em acordo com a ministra Esther Dweck (Gestão e Inovação), Alice Portugal propôs, ainda, ampliar a margem livre de crédito consignado dos servidores públicos para 45%. Atualmente, o percentual já é esse, mas o servidor é obrigado a reservar 10% para despesas com cartão de crédito consignado e cartão de benefícios consignado. Na prática, as reservas diminuem a margem facultativa para o empréstimo. Em seu parecer, Alice alterava, portanto, o trecho da lei que trata do consignado para tornar facultativa a reserva. No entanto, lideranças partidárias da Câmara costuraram acordo, na terça (22), para retirar o dispositivo. Segundo a decisão, o aumento da margem deve ser discutido em outra proposta. Os senadores mantiveram a decisão dos deputados.",P
129,"Senado aprova exigência de teste toxicológico para liberação da posse de arma Segundo proposta, o registro da arma só será concedido e mantido a partir da comprovação, no mínimo a cada três anos, de que o teste deu negativo. Texto vai para a Câmara. O Senado aprovou nesta quarta-feira (23) um projeto que exige a apresentação do exame toxicológico, com resultado negativo, para que seja permitida a posse de arma de fogo. O texto segue para a Câmara. Segundo a proposta, o registro da arma só será concedido e mantido a partir da comprovação, no mínimo a cada três anos, de que o teste deu negativo. Em alguns casos, o exame toxicológico consegue detectar se a pessoa usou drogas e entorpecentes nos últimos 180 dias. O direito à posse é a autorização para manter uma arma de fogo em casa ou no local de trabalho (desde que o dono da arma seja o responsável legal pelo estabelecimento). Para andar com a arma na rua, é preciso ter direito ao porte, cujas regras são mais rigorosas. Outros requisitos já são exigidos atualmente para a concessão da posse: apresentação de certidões negativas de antecedentes e processos criminais, apresentação de documento que comprove ocupação lícita e residência certa e comprovação de capacidade técnica e de aptidão psicológica para o manuseio de arma de fogo. O projeto, portanto, acrescenta o teste toxicológico negativo entre as exigências. Os senadores também aprovaram nesta quarta projeto que prevê adicional de periculosidade para agentes de trânsito. Neste caso, os agentes terão direito a receber um adicional de 30% sobre o salário se forem expostos a situações de colisão, atropelamento ou outras espécies de acidentes ou violências.",P
130,"Senado aprova MP que concede reajuste de 9% a servidores federais Senadores seguiram decisão da Câmara e retiraram trecho que ampliava margem livre do crédito consignado. Texto vai para sanção do presidente Lula. O Senado aprovou nesta quarta-feira (23) a medida provisória (MP) que reajustou o salário dos servidores federais, aposentados e pensionistas em 9%. O aumento também é válido para cargos em comissão, funções de confiança e funções comissionadas. O Congresso retirou do texto a possibilidade de aumento da margem livre do crédito consignado, proposta pela relatora da comissão mista de análise da MP, deputada Alice Portugal (PCdoB-BA). Por se tratar de uma MP, está em vigor desde que foi editada pelo governo e passou a valer em 1º de maio. Para se tornar permanente, contudo, precisava ser aprovada pelo Congresso até esta sexta (25). Agora, com a aprovação na Câmara e no Senado, o texto segue para sanção do presidente Luiz Inácio Lula da Silva (PT). O reajuste salarial aos servidores públicos federais já havia sido autorizado pelo governo em abril. Mas é a MP que efetivamente concederá o aumento. Na primeira versão do relatório, em acordo com a ministra Esther Dweck (Gestão e Inovação), Alice Portugal propôs, ainda, ampliar a margem livre de crédito consignado dos servidores públicos para 45%. Atualmente, o percentual já é esse, mas o servidor é obrigado a reservar 10% para despesas com cartão de crédito consignado e cartão de benefícios consignado. Na prática, as reservas diminuem a margem facultativa para o empréstimo. Em seu parecer, Alice alterava, portanto, o trecho da lei que trata do consignado para tornar facultativa a reserva. No entanto, lideranças partidárias da Câmara costuraram acordo, na terça (22), para retirar o dispositivo. Segundo a decisão, o aumento da margem deve ser discutido em outra proposta. Os senadores mantiveram a decisão dos deputados.",P
131,"STF valida juiz de garantias e estabelece prazo de 12 meses para implantação; entenda o que muda Período pode ser prorrogado por mais 12 meses. Ministros também estabeleceram entendimentos para a possibilidade de o juiz pedir diligências ao longo de investigações, regras de arquivamento do inquérito e limite para a atuação do juiz de garantias. Por unanimidade, o Supremo Tribunal Federal (STF) decidiu validar a figura do juiz de garantias, considerar obrigatória a implantação do sistema e fixar um prazo de 12 meses, prorrogáveis por mais 12, para que a medida seja efetivada. O resultado oficial será proclamado no começo da sessão desta quinta-feira (24). Os ministros também concluíram que, ao longo das investigações, o magistrado pode solicitar diligências suplementares, se considerar as medidas necessárias para esclarecer pontos relevantes da apuração. A mudança feita pelo Congresso na lei em 2019 tinha proibido expressamente a iniciativa do juiz nesta fase do caso. Para entender: a figura do juiz das garantias surgiu no pacote anticrime. Trata-se de um magistrado que acompanha as investigações penais e verifica a legalidade das medidas tomadas pela polícia e o Ministério Público no curso da apuração. A adoção na Justiça foi suspensa, por tempo indeterminado, em decisão do ministro Luiz Fux. O relator do caso, ministro Luiz Fux explicou que via inicialmente que a implantação obrigatória era inconstitucional por ferir as competências dos tribunais para regulamentar o tema. Mas, como o plenário superou esse entendimento, acompanhou a proposta de Toffoli de prazo para a implantação do sistema. Houve também maioria nos seguintes pontos: para estabelecer um novo limite para a atuação do juiz de garantias: esta autoridade terá competência para atuar até o momento em que o Ministério Público oferecer a denúncia, ou seja, apresentar a acusação formal à Justiça. Pela legislação, caberia ao juiz de garantias avaliar se receberia a denúncia do MP. Esta tarefa, agora, vai caber ao juiz que cuidará do processo penal. para permitir a participação do juiz na análise do pedido do Ministério Público para arquivar o inquérito. Pela nova lei, o arquivamento seria um procedimento que ocorreria exclusivamente no Ministério Público. Se um promotor ou procurador pedisse o arquivamento da investigação, haveria possibilidade de recurso à instância superior interna da instituição. Pelo entendimento fixado pelos ministros, quando o MP pedir para arquivar, o juiz poderá mandar o caso para a instância revisora da instituição quando observar que há ilegalidade. para permitir audiências em videoconferência em situações, por exemplo, no caso da análise de prorrogação de prisão provisória, de produção antecipada de provas e nas audiências de custódia. para invalidar uma regra de impedimento para o juiz atuar no caso tenha conhecimento de conteúdo de prova que não pode ser admitida no processo, por ser ilegal, por exemplo. para estabelecer que não haverá atuação de juiz de garantias no caso de procedimentos que já começam nos tribunais - como investigações e ações envolvendo autoridades com foro privilegiado. Não será aplicado ainda ao tribunal do júri e nos casos de violência doméstica e familiar. O juiz de garantias, no entanto, vai valer para os processos criminais na Justiça Eleitoral. para determinar que o juiz de garantias será investido no cargo a partir das regras de organização de cada tribunal. Neste ponto, os ministros procuraram deixar claro que haverá uma lei estabelecendo as regras para isso, e não uma decisão de autoridade superior por conveniência e oportunidade. Transição O ministro Dias Toffoli propôs que o figura do juiz de garantias incida a partir das ações penais abertas após a efetiva implantação do sistema. Ou seja, não haverá mudança na competência do juiz que já analisa casos em andamento. O tema deve ser discutido nesta quinta-feira (23), quando será proclamado o resultado do julgamento. Julgamento O plenário do Supremo realiza a décima sessão para o julgamento de quatro ações que questionaram as mudanças no sistema criminal brasileiro. Os ministros avaliam a constitucionalidade de 31 dispositivos do chamado pacote anticrime, que detalha a atuação do juiz de garantias. O juiz das garantias é um magistrado que acompanha as investigações penais e verifica a legalidade das medidas tomadas pela polícia e o Ministério Público no curso da apuração. A decisão da Corte sobre o caso terá efeito vinculante, ou seja, os entendimentos definidos pelos ministros terão impactos nos processos penais na primeira instância da Justiça. Juiz de garantias obrigatório No último dia 17 de agosto, o plenário alcançou a maioria de votos pela obrigatoriedade de implantação do sistema. Votaram neste sentido os ministros Dias Toffoli, Cristiano Zanin, André Mendonça, Alexandre de Moraes, Nunes Marques e Edson Fachin. Na ocasião, a Corte formou maioria também para validar trechos questionados do acordo de não-persecução penal - que impede o investigado de ser levado a julgamento e ir à prisão. Entre os pontos questionados, estavam as possíveis condições a serem impostas pelo MP ao investigado — como prestação de serviços à comunidade e pagamento de multa. E também houve votos a favor de que o Ministério Público tenha prazo para enviar, para a Justiça, em 90 dias, procedimentos de investigação que estejam em andamento, para que passem por avaliação.",P
132,"Deputados fazem cortejo na Câmara, e STF tem minuto de silêncio em homenagem a Mãe Bernadete Líder quilombola e ialorixá foi assassinada a tiros no último dia 17, em Simões Filho (BA). Polícia ainda não identificou responsáveis. Deputados federais, lideranças religiosas e quilombolas participaram nesta quarta-feira (23) de um cortejo na Câmara dos Deputados, em Brasília, em homenagem a líder quilombola e ialorixá Mãe Bernadete, assassinada a tiros no último dia 17, em Simões Filho (BA). O ato foi convocado pela Coordenação Nacional de Articulação das Comunidades Negras Rurais Quilombolas (Conaq). A caminhada teve início no Hall da Taquigrafia e foi encerrada no Salão Verde da Câmara. Estavam presentes ao cortejo os deputados Tarcísio Motta (PSOL-RJ), Chico Alencar (PSOL-RJ), Glauber Braga (PSOL-RJ), Erika Hilton (PSOL-SP) e Sâmia Bomfim (PSOL-SP). Bernadete Pacífico, de 72 anos, foi morta a tiros dentro de sua casa, no Quilombo Pitanga dos Palmares. Ao lado de três netos, ela assistia à televisão quando foi surpreendida pela invasão de dois homens, que ainda não foram identificados. Segundo Wellington dos Santos, filho de Mãe Bernadete, a liderança quilombola foi alvo de 12 disparos de arma de fogo no rosto. O corpo da ialorixá foi enterrado no sábado (19), em Salvador (BA). O Brasil segue praticando violência política contra aquelas e aqueles que lutam por direitos num país extremamente desigual. Mãe Bernadete, Ialorixá, quilombola e ex-secretária de Igualdade Racial da Bahia foi vítima de um crime brutal em Simões Filho, Região Metropolitana de Salvador. É inadmissível que lideranças quilombolas sigam sendo silenciadas e mortas num país majoritariamente negro, escreveu a Conaq em redes sociais. Homenagem no STF No início da tarde desta quarta, ministros do Supremo Tribunal Federal (STF) também prestaram homenagem a Mãe Bernadete. A pedido da presidente da Corte, ministra Rosa Weber, os presentes ao plenário fizeram um minuto de silêncio. Rosa havia se reunido com Bernadete em julho, no Quilombo Pitanga dos Palmares. Fatos como esse mostram que nós temos um longo caminho ainda a percorrer como sociedade no sentido de um avanço civilizatório, no sentido da efetivação dos direitos fundamentais que a nossa Constituição cidadã assegura a todos, declarou a ministra, que acrescentou ter cobrado a apuração do crime. Na noite de terça (22), a Câmara também realizou um minuto de silêncio (veja no vídeo abaixo) em homenagem a líder quilombola. O gesto foi solicitado pelo deputado Pastor Sargento Isidório (Avante-BA) e acolhido pelo presidente da Câmara, Arthur Lira (PP-AL). Investigação A Polícia Federal e a Polícia Civil da Bahia têm atuado em conjunto para investigar o assassinato de Mãe Bernadete. Os investigadores já têm uma lista de suspeitos, pessoas com as quais Mãe Bernadete vinha tendo problemas de relacionamento: madeireiros ilegais, vizinhos violentos e traficantes suspeitos de agir na região do quilombo. Pela maneira como ela foi assassinada, a polícia acredita em execução por vingança. O Quilombo Pitanga dos Palmares, que era liderado por Bernadete, é responsável por uma associação onde mais de 120 agricultores produzem e vendem farinha para vatapá, além de frutas e verduras como abacaxi, banana da terra, inhame e maracujá. Cerca de 290 famílias vivem no local de 854 hectares. O quilombo foi certificado em 2004, mas ainda não teve o processo de titulação. Parentes da ialorixá já deixaram o Quilombo Pitanga dos Palmares. Policiais também estão apurando se a morte dela tem alguma relação com o homicídio do filho, Flávio Gabriel, assassinado em 2017.",P
133,"Ministro do Centrão vai à Câmara e prega celeridade na liberação de emendas: 'Eu sei o que o deputado quer' Celso Sabino (União-PA) disse que reservou dois dias da semana para receber e ouvir parlamentares e defendeu diálogo com congressistas. O ministro do Turismo, Celso Sabino (União-PA), falou nesta quarta-feira (23) a uma comissão da Câmara e defendeu agilidade na liberação de emendas parlamentares. Indicado pelo União e com apoio do Centrão, Sabino inaugurou uma gestão mais política à frente da pasta. Ele assumiu o comando do ministério em meio ao esforço do governo para ampliar sua base de apoio na Câmara. Em sua apresentação à comissão de Turismo da Casa, Sabino disse que reservou terças e quartas-feiras para receber e ouvir demanda dos parlamentares e pregou mais diálogo com o Congresso. O ministro afirmou que no seu pouco tempo à frente da pasta conseguiu dar “vazão” a dezenas de emendas que estavam pendentes e defendeu agilidade nas análises dos pedidos dos deputados. “Eu sou deputado. Eu sei o que o deputado quer. Ele quer que sua emenda seja executada. Melhor que isso, quer que sua emenda se transforme num benefício para sua sociedade local lá”, afirmou. Projeções O ministro apresentou projeções da pasta para o setor do turismo, como: crescimento de 8,6% da atividade turística; faturamento de R$752,3 bilhões; geração de 7,9 milhões de empregos. Sabino afirmou ainda que, até o final de setembro, devem apresentar ao presidente Luiz Inácio Lula da Silva um Plano Nacional de Desenvolvimento do Turismo, que vai estabelecer metas e ações para os próximos 5 anos. “As metas estão relacionadas aos número de estrangeiros que visitam o Brasil, a balança comercial turística, que hoje é negativa, metas relacionadas à geração de riqueza do turismo, geração de emprego no setor e meta relacionadas ao número de viagens de brasileiros dentro do Brasil. Definidas as metas para os próximos 5 anos vamos apresentar programas e ações para o alcance dessas metas”, explicou o ministro. 123 Milhas Antes do início da audiência, o ministro afirmou que o governo pode atuar junto com o Congresso Nacional para proibir a venda de pacotes promocionais como o comercializado pela 123 Milhas, caso seja constatado que o modelo não é seguro para os consumidores. “O Ministério do Turismo está analisando esse caso específico para entender o funcionamento desse modelo de negócio que está acontecendo no país. Podemos chegar a duas conclusões. A primeira de que esse negócio específico é um modelo de negócios saudável, seguro e que tem eficácia. Esse evento foi pontual, específico”, explicou. “Ou a segunda conclusão que poderemos chegar é que esse modelo de negócio de venda de pacotes de viagem no Brasil não é um modelo saudável, eficaz e seguro para os consumidores. Aí o governo brasileiro vai atuar junto ao Congresso Nacional para que esse tipo de modelo de negócio seja inviabilizado o país”, afirmou. A 123 Milhas anunciou na sexta (18) que iria suspender o fornecimento de pacotes e a emissão de passagens de sua linha promocional com embarques previstos de setembro a dezembro de 2023. A Comissão do Turismo também aprovou um requerimento para realizar uma audiência pública e debater o tema. O pedido, elaborado pelo deputado Romero Rodrigues (PSC-PB), sugeriu a convocação de representantes da 123Milhas, do Ministério Público Federal e do Procon.",P
134,"CPI da Manipulação no Futebol aprova convites para ouvir os jogadores Lucas Paquetá e Luiz Henrique Meio campista Paquetá é investigado por autoridades do futebol inglês por suposta fraude em esquema de aposta. Luiz Henrique, que joga na Espanha, estaria envolvido, segundo as apurações preliminares A CPI da Manipulação no Futebol aprovou nesta quarta-feira (23) o convite para ouvir o meio-campista do West Ham, da Inglaterra, e da seleção brasileira, Lucas Paquetá. Também foi aprovado o convite para depoimento do jogador Luiz Henrique, atacante do Betis da Espanha. Ambos estão envolvidos em uma denúncia de manipulação de partida. Na segunda (21), o relator da Comissão Parlamentar de Inquérito (CPI), Felipe Carreras (PSB-PE), protocolou o pedido de convocação dos jogadores após suspeita de envolvimento de familiares com apostas esportivas. Mas durante a sessão, presidida pelo deputado Daniel Agrobom (PL-GO), a maioria da comissão aprovou a mudança dos requerimentos de convocação, que tem caráter obrigatório, para convite. Segundo o relator, os jogadores devem participar por vídeo-chamada, já que a temporada de futebol europeia já começou. A CPI da manipulação no futebol está atenta as suspeitas de envolvimento do jogador Paquetá com esquema de apostas esportivas. Vamos juntar esforços à federação inglesa de futebol para que a investigação seja célere e responsável. Apresentarei requerimento para convocá-lo à comissão, afirmou o relator no fim de semana, quando a denúncia vazou. A federação inglesa investiga apostas feitas em contas vinculadas a pessoas próximas a Lucas Paquetá. As apostas teriam sido feitas em uma partida em que o meio-campista entrou em campo. A investigação teve início a partir de um incomum volume de apostas casadas em dois jogos realizados no mesmo dia, um no Campeonato Inglês, outro no Campeonato Espanhol. A aposta casada previa que Lucas Paquetá tomaria um cartão amarelo no jogo entre o West Ham e o Aston Villa, pela Premier League. E também que Luiz Henrique seria advertido com amarelo na partida entre Real Betis (seu time) e Villareal. Os dois jogadores tomaram os cartões amarelos. As apostas foram feitas em Duque de Caxias (Baixada Fluminense) no site da Betway, casa que patrocina o West Ham e não é uma das populares no Brasil, em contas vinculadas a pessoas próximas a Paquetá e Luiz Henrique. Elas chamaram atenção por ser um modelo incomum.",P
135,"Em reunião com presidente de CPMI, cúpula militar demonstra preocupação com relatório final Em reunião na manhã desta quarta-feira (23) no QG do Exército, em Brasília, o presidente da CPMI do 8 de Janeiro, Arthur Maia, ouviu o pedido para que o relatório final da comissão reconheça de que as Forças Armadas fizeram seu papel constitucional e evitaram um golpe de Estado. Segundo o blog apurou, não houve pedido para que a CPMI poupasse qualquer militar de depoimentos. Apesar da preocupação de alguns integrantes das Forças Armadas com uma convocação do ex-ministro da Defesa Paulo Sérgio Nogueira, seu nome não foi citado. O presidente da CPI, por sua vez, afirmou na reunião que há pouco tempo ainda para oitivas na comissão e já há convocações acordadas, como a do ex-ministro do GSI Gonçalves Dias e os ex-ministros de Bolsonaro, generais da reserva Augusto Heleno e Braga Netto. Maia quer encerrar a CPMI em 15 de outubro e negocia para esta data a apresentação do relatório da senadora Eliziane Gama.",P
136,"Ministro da Defesa pede a Moraes informações sobre relatos de hacker e encontros com representantes da pasta José Múcio afirmou que Forças Armadas, como instituição, não podem ficar sob suspeita. Hacker Walter Delgatti relatou que teve conversas com representantes do ministério no ano passado. O ministro da Defesa, José Múcio Monteiro, pediu nesta quarta-feira (23), ao ministro Alexandre de Moraes, do Supremo Tribunal Federal (STF), informações sobre o relato do hacker Walter Delgatti Neto às autoridades. Delgatti disse na CPI dos Atos Golpistas que teve conversas no Ministério da Defesa no ano passado. Múcio quer detalhes, como os nomes de quem recebeu o hacker. Ainda à CPI, Delgatti disse que foi encaminhado à Defesa pelo ex-presidente Jair Bolsonaro, e que lá tratou de um relatório elaborado pela pasta para jogar dúvidas sobre as urnas eletrônicas. Delgatti relatou que esse relatório, enviado pela Defesa ao Tribunal Superior Eleitoral (STE), foi praticamente feito por ele. Além do pedido a Moraes, Múcio também falou com a imprensa sobre o caso. Ele almoçou com o ministro da Justiça, Flávio Dino. O encontro ocorreu um dia depois da Polícia Federal (PF) não ter dado acesso ao Ministério da Defesa às informações sigilosas sobre o caso. Múcio afirmou que Dino explicou o motivo. Não foi uma negativa da PF, mas o fato de as informações estarem em segredo de Justiça. Por isso fez o pedido formalmente a Moraes. À Polícia Federal, Delgatti afirmou que esteve 5 vezes no Ministério da Defesa e que entrava por uma porta dos fundos. Reunião na Polícia Federal Na tarde desta quarta, Múcio teve encontro também com o diretor-geral da Polícia Federal, Andrei Passos. Segundo Andrei, se tratou de uma visita de cortesia, na qual os dois concordaram em punir com rigor quem tenha cometido irregularidades na Defesa. “Visita de cortesia, quando o ministro Múcio me convidou para o [evento do] Dia do Soldado, e confirmei presença. Falamos também do sentimento comum de sermos rigorosos com quem cometeu desvios e crimes, para fortalecermos as Instituições”, afirmou o diretor-geral.",P
